-1.644387268596290363e+00,-1.449418894848039097e+00,6.591436762248477077e-01,-2.939073133310471153e+00,-1.748537458337311445e+00
-1.710971586190477511e+00,-1.230915019821031464e+00,5.455490272654365258e-01,-1.505090792189617277e+00,-1.748537458337311445e+00
-1.770713958316802339e+00,-1.200702744360918617e+00,5.142926963272509422e-01,2.798842467423940938e-01,-1.748537458337311445e+00
-1.835376368788594448e+00,-1.420709884701337522e+00,5.739666546958026583e-01,2.048114224089733426e+00,-1.748537458337311445e+00
-1.914888570374843724e+00,-1.759762664202643823e+00,7.114326122457531598e-01,3.324446714087335053e+00,-1.748537458337311445e+00
-2.009433555866233512e+00,-1.988843366098780541e+00,8.914481621895803398e-01,3.717018121259036967e+00,-1.748537458337311445e+00
-2.109860591213585934e+00,-2.008540706947044896e+00,1.068401731331918736e+00,3.293821382846767509e+00,-1.925736620783028652e+00
-2.210287626560938357e+00,-2.008540706947044896e+00,1.220830300474257113e+00,2.803321382846767573e+00,-1.959512477677660458e+00
-2.310714661908290779e+00,-2.008540706947044896e+00,1.348733869616595582e+00,2.312821382846767637e+00,-2.164541321067879664e+00
-2.411141697255643201e+00,-2.008540706947044896e+00,1.452112438758933921e+00,1.822321382846767701e+00,-2.253538274782923789e+00
-2.511568732602995624e+00,-2.008540706947044896e+00,1.530966007901272352e+00,1.331821382846767765e+00,-2.406688410761085528e+00
-2.611995767950348046e+00,-2.008540706947044896e+00,1.585294577043610653e+00,8.413213828467678290e-01,-2.535205016907961184e+00
-2.712422803297700469e+00,-2.008540706947044896e+00,1.615098146185949046e+00,3.508213828467678375e-01,-2.686163738956285130e+00
-2.812849838645052891e+00,-2.008540706947044896e+00,1.620376715328287531e+00,-1.396786171532321541e-01,-2.874721612259333092e+00
-2.913276873992405314e+00,-2.008540706947044896e+00,1.601130284470625886e+00,-6.301786171532322012e-01,-3.014827155149817806e+00
-3.013703909339757736e+00,-2.008540706947044896e+00,1.557358853612964333e+00,-1.120678617153232137e+00,-3.064661335257904184e+00
-3.114130944687110158e+00,-2.008540706947044896e+00,1.489062422755302650e+00,-1.611178617153232073e+00,-3.137889089010874155e+00
-3.214557980034462581e+00,-2.008540706947044896e+00,1.396240991897641059e+00,-2.101678617153232231e+00,-3.235597858182344577e+00
-3.314985015381815003e+00,-2.008540706947044896e+00,1.278894561039979560e+00,-2.592178617153232167e+00,-3.461975475144581260e+00
-3.415412050729167426e+00,-2.008540706947044896e+00,1.137023130182317932e+00,-3.082678617153232103e+00,-3.663483535185345197e+00
-3.515839086076519848e+00,-2.008540706947044896e+00,9.706266993246562835e-01,-3.573178617153232040e+00,-3.764704798198007740e+00
-3.614694302077605670e+00,-1.916022481779235065e+00,7.854222786923114041e-01,-3.680356336533429307e+00,-3.805473739544820599e+00
-3.704402887383769993e+00,-1.658648091282805659e+00,6.173881259011984035e-01,-2.892297153275817934e+00,-3.805473739544820599e+00
-3.780735525076134973e+00,-1.426210938115203941e+00,5.126412653628324989e-01,-1.203620045306315278e+00,-3.805473739544820599e+00
-3.851943479535942405e+00,-1.479673021028900415e+00,5.014815942922131731e-01,7.618703232784604928e-01,-3.805473739544820599e+00
-3.933904455045227344e+00,-1.832900089541120492e+00,5.860272098457810497e-01,2.533381622329409222e+00,-3.805473739544820599e+00
-4.035336138539038942e+00,-2.207939650982381874e+00,7.396907231696747687e-01,3.469013127191351575e+00,-3.805473739544820599e+00
-4.151333997569401468e+00,-2.382360476923167880e+00,9.179299057351549829e-01,3.499231995262986672e+00,-3.805473739544820599e+00
-4.270732171037846747e+00,-2.387963469368913572e+00,1.081372536188550892e+00,3.023602609067920000e+00,-3.920532690152399802e+00
-4.390130344506292026e+00,-2.387963469368913572e+00,1.220290166641946783e+00,2.533102609067920064e+00,-4.096504701937109694e+00
-4.509528517974737305e+00,-2.387963469368913572e+00,1.334682797095342766e+00,2.042602609067920127e+00,-4.202936480180206047e+00
-4.628926691443182584e+00,-2.387963469368913572e+00,1.424550427548738840e+00,1.552102609067920191e+00,-4.349661409347842067e+00
-4.748324864911627863e+00,-2.387963469368913572e+00,1.489893058002134785e+00,1.061602609067920255e+00,-4.457008533108658632e+00
-4.867723038380073142e+00,-2.387963469368913572e+00,1.530710688455530821e+00,5.711026090679203193e-01,-4.622891518567993074e+00
-4.987121211848518421e+00,-2.387963469368913572e+00,1.547003318908926728e+00,8.060260906792032776e-02,-4.730120145794646902e+00
-5.106519385316963699e+00,-2.387963469368913572e+00,1.538770949362322726e+00,-4.098973909320796638e-01,-4.932100262557532311e+00
-5.225917558785408978e+00,-2.387963469368913572e+00,1.506013579815718817e+00,-9.003973909320797109e-01,-5.199346023859471089e+00
-5.345315732253854257e+00,-2.387963469368913572e+00,1.448731210269114777e+00,-1.390897390932079647e+00,-5.374382298515864242e+00
-5.464713905722299536e+00,-2.387963469368913572e+00,1.366923840722510830e+00,-1.881397390932079583e+00,-5.579289921978495492e+00
-5.584112079190744815e+00,-2.387963469368913572e+00,1.260591471175906753e+00,-2.371897390932079741e+00,-5.766450192918562756e+00
-5.703510252659190094e+00,-2.387963469368913572e+00,1.129734101629302767e+00,-2.862397390932079677e+00,-5.939713654458518732e+00
-5.822908426127635373e+00,-2.387963469368913572e+00,9.743517320826987627e-01,-3.352897390932079613e+00,-6.170476792545363409e+00
-5.941248598321590357e+00,-2.309092954630717287e+00,7.974641185460882298e-01,-3.595517761833721959e+00,-6.201312019721072488e+00
-6.048607899685544353e+00,-1.959557462057886612e+00,6.327324421047887393e-01,-2.842287685669318886e+00,-6.201312019721072488e+00
-6.136045607915402655e+00,-1.562360365591940248e+00,5.303376627427811574e-01,-1.154027643663623426e+00,-6.201312019721072488e+00
-6.209494937524351776e+00,-1.431386485303556944e+00,5.212998343216258545e-01,8.041709488785886428e-01,-6.201312019721072488e+00
-6.284325904617712233e+00,-1.600090716850282258e+00,6.060344685828941147e-01,2.506744370752756801e+00,-6.201312019721072488e+00
-6.370637478149869359e+00,-1.847796617982432776e+00,7.571792269308822432e-01,3.402752386821461528e+00,-6.201312019721072488e+00
-6.467557005930695269e+00,-1.995450094353385273e+00,9.338574635860951156e-01,3.508199960336878753e+00,-6.201312019721072488e+00
-6.567758945878584775e+00,-2.004038798957789691e+00,1.098511210793120085e+00,3.047824944140497205e+00,-6.355969603830180503e+00
-6.667960885826474282e+00,-2.004038798957789691e+00,1.238639958000145036e+00,2.557324944140497269e+00,-6.479119116726591798e+00
-6.768162825774363789e+00,-2.004038798957789691e+00,1.354243705207169857e+00,2.066824944140497333e+00,-6.665989955166716996e+00
-6.868364765722253296e+00,-2.004038798957789691e+00,1.445322452414194769e+00,1.576324944140497397e+00,-6.947339564987437655e+00
-6.968566705670142802e+00,-2.004038798957789691e+00,1.511876199621219552e+00,1.085824944140497461e+00,-7.095846942546968350e+00
-7.068768645618032309e+00,-2.004038798957789691e+00,1.553904946828244427e+00,5.953249441404975251e-01,-7.153751460845866994e+00
-7.168970585565921816e+00,-2.004038798957789691e+00,1.571408694035269393e+00,1.048249441404975335e-01,-7.322768537697986524e+00
-7.269172525513811323e+00,-2.004038798957789691e+00,1.564387441242294230e+00,-3.856750558595024581e-01,-7.460100126285797550e+00
-7.369374465461700829e+00,-2.004038798957789691e+00,1.532841188449319159e+00,-8.761750558595025051e-01,-7.604406184965228022e+00
-7.469576405409590336e+00,-2.004038798957789691e+00,1.476769935656343957e+00,-1.366675055859502441e+00,-7.713569511409199997e+00
-7.569778345357479843e+00,-2.004038798957789691e+00,1.396173682863368848e+00,-1.857175055859502377e+00,-7.794232298737649778e+00
-7.669980285305369350e+00,-2.004038798957789691e+00,1.291052430070393608e+00,-2.347675055859502535e+00,-7.888239871340274156e+00
-7.770182225253258856e+00,-2.004038798957789691e+00,1.161406177277418461e+00,-2.838175055859502471e+00,-8.007234458920194697e+00
-7.870384165201148363e+00,-2.004038798957789691e+00,1.007234924484443406e+00,-3.328675055859502407e+00,-8.194006223633424568e+00
-7.969873189910847699e+00,-1.948459940973254367e+00,8.312007714460978303e-01,-3.612280819270143883e+00,-8.177843431492773263e+00
-8.061719061784501150e+00,-1.707788545917966916e+00,6.632497766606678669e-01,-2.956896890456826021e+00,-8.177843431492773263e+00
-8.140568283383075254e+00,-1.468555085593867826e+00,5.497801483956116231e-01,-1.480004066335533830e+00,-8.177843431492773263e+00
-8.212562529640882403e+00,-1.465429905571001612e+00,5.240439125778566520e-01,4.697967110113530076e-01,-8.177843431492773263e+00
-8.292080787496708183e+00,-1.752760584835335811e+00,5.924646790042561451e-01,2.196187794664075099e+00,-8.177843431492773263e+00
-8.389144499917861708e+00,-2.122567700578402494e+00,7.319721271005379393e-01,3.251686535860096594e+00,-8.177843431492773263e+00
-8.501418432826788774e+00,-2.325715386274993079e+00,9.022098780249034888e-01,3.402579004026881293e+00,-8.177843431492773263e+00
-8.618248773826280740e+00,-2.336606819989842432e+00,1.061594733393964374e+00,2.942447107381216842e+00,-8.242704141995702116e+00
-8.735079114825772706e+00,-2.336606819989842432e+00,1.196454588763025129e+00,2.451947107381216906e+00,-8.432643669571252332e+00
-8.851909455825264672e+00,-2.336606819989842432e+00,1.306789444132085976e+00,1.961447107381216970e+00,-8.561995295457386135e+00
-8.968739796824756638e+00,-2.336606819989842432e+00,1.392599299501146914e+00,1.470947107381217034e+00,-8.803149190503448906e+00
-9.085570137824248604e+00,-2.336606819989842432e+00,1.453884154870207723e+00,9.804471073812170978e-01,-8.949512923107061368e+00
-9.202400478823740571e+00,-2.336606819989842432e+00,1.490644010239268624e+00,4.899471073812171062e-01,-9.107544463399804613e+00
-9.319230819823232537e+00,-2.336606819989842432e+00,1.502878865608329395e+00,-5.528926187828853145e-04,-9.321963627485228443e+00
-9.436061160822724503e+00,-2.336606819989842432e+00,1.490588720977390258e+00,-4.910528926187828769e-01,-9.397517252009594202e+00
-9.552891501822216469e+00,-2.336606819989842432e+00,1.453773576346451213e+00,-9.815528926187828684e-01,-9.526454759321472565e+00
-9.669721842821708435e+00,-2.336606819989842432e+00,1.392433431715512038e+00,-1.472052892618782804e+00,-9.765409484270527685e+00
-9.786552183821200401e+00,-2.336606819989842432e+00,1.306568287084572955e+00,-1.962552892618782741e+00,-1.003416414068723661e+01
-9.903382524820692367e+00,-2.336606819989842432e+00,1.196178142453633741e+00,-2.453052892618782899e+00,-1.010807035122885367e+01
-1.002021286582018433e+01,-2.336606819989842432e+00,1.061262997822694620e+00,-2.943552892618782835e+00,-1.029743866636037453e+01
-1.013704320681967630e+01,-2.328766260783130093e+00,9.018228531917554802e-01,-3.414986619500081311e+00,-1.047282042602711805e+01
-1.024851927213538261e+01,-2.086106139930499648e+00,7.331581315613080463e-01,-3.178114967489061637e+00,-1.047282042602711805e+01
-1.034287558027829412e+01,-1.677815243827826430e+00,5.980443819888692225e-01,-2.099612503873040659e+00,-1.047282042602711805e+01
-1.041749474815662602e+01,-1.336190106624266516e+00,5.323827368425572137e-01,-4.603079551767346178e-01,-1.047282042602711805e+01
-1.048053648387357306e+01,-1.232130172383961275e+00,5.561485862932430413e-01,1.394157806116620879e+00,-1.047282042602711805e+01
-1.054443663693556310e+01,-1.347764313667169978e+00,6.632116450940348518e-01,2.794919881767717662e+00,-1.047282042602711805e+01
-1.061644507403238435e+01,-1.526712563806021716e+00,8.263621227160691252e-01,3.589537411874524686e+00,-1.047282042602711805e+01
-1.069536273951553973e+01,-1.604547301841068085e+00,1.007480472196978782e+00,3.508785532218569259e+00,-1.049280594490439000e+01
-1.077559010460759303e+01,-1.604547301841068085e+00,1.170657248807907225e+00,3.018285532218569323e+00,-1.061753300413314172e+01
-1.085581746969964634e+01,-1.604547301841068085e+00,1.309309025418835759e+00,2.527785532218569386e+00,-1.067050846339470382e+01
-1.093604483479169964e+01,-1.604547301841068085e+00,1.423435802029764163e+00,2.037285532218569450e+00,-1.086244161983276157e+01
-1.101627219988375295e+01,-1.604547301841068085e+00,1.513037578640692660e+00,1.546785532218569514e+00,-1.091234496715470748e+01
-1.109649956497580625e+01,-1.604547301841068085e+00,1.578114355251621248e+00,1.056285532218569578e+00,-1.107662078075753342e+01
-1.117672693006785956e+01,-1.604547301841068085e+00,1.618666131862549706e+00,5.657855322185696423e-01,-1.112829717987013467e+01
-1.125695429515991286e+01,-1.604547301841068085e+00,1.634692908473478257e+00,7.528553221856965072e-02,-1.131652577801736292e+01
-1.133718166025196616e+01,-1.604547301841068085e+00,1.626194685084406677e+00,-4.152144677814303408e-01,-1.152969853119645904e+01
-1.141740902534401947e+01,-1.604547301841068085e+00,1.593171461695335189e+00,-9.057144677814303879e-01,-1.164527064964541125e+01
-1.149763639043607277e+01,-1.604547301841068085e+00,1.535623238306263572e+00,-1.396214467781430324e+00,-1.170027194900489320e+01
-1.157786375552812608e+01,-1.604547301841068085e+00,1.453550014917192046e+00,-1.886714467781430260e+00,-1.182854086621339462e+01
-1.165809112062017938e+01,-1.604547301841068085e+00,1.346951791528120612e+00,-2.377214467781430418e+00,-1.196773072244021385e+01
-1.173831848571223269e+01,-1.604547301841068085e+00,1.215828568139049048e+00,-2.867714467781430354e+00,-1.201125363072683250e+01
-1.181854585080428599e+01,-1.604547301841068085e+00,1.060180344749977577e+00,-3.358214467781430290e+00,-1.204682554598570476e+01
-1.189877321589633929e+01,-1.587320228525020527e+00,8.800071213609060861e-01,-3.802871377155424781e+00,-1.219902534131503025e+01
-1.197198396331352654e+01,-1.292038279908737763e+00,6.959883081190461063e-01,-3.404295544035904619e+00,-1.219902534131503025e+01
-1.202426293114014300e+01,-7.634823124154112017e-01,5.517794411841331348e-01,-2.245043357739008094e+00,-1.219902534131503025e+01
-1.204524748742972662e+01,-5.750045512311086071e-02,4.816267080494129327e-01,-5.058058770639473067e-01,-1.219902534131503025e+01
-1.202867715685426830e+01,7.195672368966086196e-01,5.040568043397716247e-01,1.378629237814574138e+00,-1.219902534131503025e+01
-1.197383261221463435e+01,1.448936801733000657e+00,6.151734519608269558e-01,2.966735416217044730e+00,-1.219902534131503025e+01
-1.188946150402458279e+01,1.876114572531066171e+00,7.830709558751134391e-01,3.603932797599034732e+00,-1.219902534131503025e+01
-1.179138634611619985e+01,1.997698295310828431e+00,9.616459437764339757e-01,3.414627245575666770e+00,-1.216777806630539160e+01
-1.169150143135065889e+01,1.997698295310828431e+00,1.120114806055217294e+00,2.924127245575666834e+00,-1.204016185987437204e+01
-1.159161651658511794e+01,1.997698295310828431e+00,1.254058668334000703e+00,2.433627245575666898e+00,-1.198976807333453642e+01
-1.149173160181957698e+01,1.997698295310828431e+00,1.363477530612783983e+00,1.943127245575666961e+00,-1.181526747512960895e+01
-1.139184668705403602e+01,1.997698295310828431e+00,1.448371392891567355e+00,1.452627245575667025e+00,-1.176288437937244247e+01
-1.129196177228849507e+01,1.997698295310828431e+00,1.508740255170350597e+00,9.621272455756670894e-01,-1.161557539998746336e+01
-1.119207685752295411e+01,1.997698295310828431e+00,1.544584117449133931e+00,4.716272455756670978e-01,-1.136147457684239015e+01
-1.109219194275741316e+01,1.997698295310828431e+00,1.555902979727917357e+00,-1.887275442433289374e-02,-1.126159766281915076e+01
-1.099230702799187220e+01,1.997698295310828431e+00,1.542696842006700653e+00,-5.093727544243329408e-01,-1.121095542866801331e+01
-1.089242211322633125e+01,1.997698295310828431e+00,1.504965704285484041e+00,-9.998727544243328769e-01,-1.099809959002731041e+01
-1.079253719846079029e+01,1.997698295310828431e+00,1.442709566564267298e+00,-1.490372754424332813e+00,-1.084133312209665689e+01
-1.069265228369524934e+01,1.997698295310828431e+00,1.355928428843050648e+00,-1.980872754424332749e+00,-1.071744090496834723e+01
-1.059276736892970838e+01,1.997698295310828431e+00,1.244622291121834090e+00,-2.471372754424332907e+00,-1.047920534024993344e+01
-1.049288245416416743e+01,1.997698295310828431e+00,1.108791153400617402e+00,-2.961872754424332843e+00,-1.025549848235467465e+01
-1.039299753939862647e+01,1.994977982134396699e+00,9.484350156794008058e-01,-3.444026119210687575e+00,-1.011248817918940901e+01
-1.029582383916342359e+01,1.855955615655624058e+00,7.735110250235575080e-01,-3.398473465435196239e+00,-1.011248817918940901e+01
-1.020990488518750183e+01,1.573731720322147698e+00,6.241423390569820207e-01,-2.442687673723389796e+00,-1.011248817918940901e+01
-1.013754844463901428e+01,1.352555102225668993e+00,5.423843373499142029e-01,-7.531899946752662611e-01,-1.011248817918940901e+01
-1.007021085329828658e+01,1.387856560145235063e+00,5.503409136290642323e-01,1.061663138416341301e+00,-1.011248817918940901e+01
-9.994814282400003691e+00,1.652251302237317532e+00,6.443571522290345577e-01,2.609546927340055333e+00,-1.011248817918940901e+01
-9.903990105028233515e+00,1.967485946998426716e+00,8.020479982940076358e-01,3.554782776476302253e+00,-1.011248817918940901e+01
-9.802667479896854275e+00,2.052531804174712704e+00,9.783459226806048292e-01,3.370623887503877203e+00,-1.009870883418212451e+01
-9.700040889688118284e+00,2.052531804174712704e+00,1.134614617055798691e+00,2.880123887503877267e+00,-1.005483855153888229e+01
-9.597414299479382294e+00,2.052531804174712704e+00,1.266358311430992645e+00,2.389623887503877331e+00,-9.953707703425925146e+00
-9.494787709270646303e+00,2.052531804174712704e+00,1.373577005806186468e+00,1.899123887503877395e+00,-9.810491941369834379e+00
-9.392161119061910313e+00,2.052531804174712704e+00,1.456270700181380384e+00,1.408623887503877459e+00,-9.619775695423044226e+00
-9.289534528853174322e+00,2.052531804174712704e+00,1.514439394556574170e+00,9.181238875038775227e-01,-9.457034617392112708e+00
-9.186907938644438332e+00,2.052531804174712704e+00,1.548083088931768048e+00,4.276238875038775311e-01,-9.165667118394555501e+00
-9.084281348435702341e+00,2.052531804174712704e+00,1.557201783306962017e+00,-6.287611249612246045e-02,-9.011155250444518927e+00
-8.981654758226966351e+00,2.052531804174712704e+00,1.541795477682155857e+00,-5.533761124961225075e-01,-8.870865215669503812e+00
-8.879028168018230360e+00,2.052531804174712704e+00,1.501864172057349789e+00,-1.043876112496122444e+00,-8.817715210494029066e+00
-8.776401577809494370e+00,2.052531804174712704e+00,1.437407866432543591e+00,-1.534376112496122380e+00,-8.750647831778957553e+00
-8.673774987600758379e+00,2.052531804174712704e+00,1.348426560807737484e+00,-2.024876112496122538e+00,-8.567161365513470628e+00
-8.571148397392022389e+00,2.052531804174712704e+00,1.234920255182931470e+00,-2.515376112496122474e+00,-8.484211353813453371e+00
-8.468521807183286398e+00,2.052531804174712704e+00,1.096888949558125326e+00,-3.005876112496122410e+00,-8.251504454807044198e+00
-8.365895216974550408e+00,2.039587579393565164e+00,9.343326439333191624e-01,-3.457508518117149432e+00,-8.087526421584884773e+00
-8.267679781671427364e+00,1.855454024494845866e+00,7.629695139932235470e-01,-3.244719642429290118e+00,-8.087526421584884773e+00
-8.182092107422501925e+00,1.564460895386489359e+00,6.230669597477163091e-01,-2.225139533789926460e+00,-8.087526421584884773e+00
-8.109779589830349522e+00,1.360610429994598691e+00,5.508257817701310843e-01,-5.982013959482836984e-01,-8.087526421584884773e+00
-8.041727822462865660e+00,1.405879793307470926e+00,5.645011558451817901e-01,1.130360549413281568e+00,-8.087526421584884773e+00
-7.965332468321989268e+00,1.672284626217849679e+00,6.611790724406974018e-01,2.645038264656016658e+00,-8.087526421584884773e+00
-7.874207568165257243e+00,1.957604468866446012e+00,8.170093526384091254e-01,3.446783775272594053e+00,-8.087526421584884773e+00
-7.773046798915159705e+00,2.054154902739911748e+00,9.890386269917201822e-01,3.301596044652260975e+00,-8.056426316601049464e+00
-7.670339053778164384e+00,2.054154902739911748e+00,1.141855929224333321e+00,2.811096044652261039e+00,-7.967774322616810956e+00
-7.567631308641169063e+00,2.054154902739911748e+00,1.270148231456946331e+00,2.320596044652261103e+00,-8.004965656081374448e+00
-7.464923563504173742e+00,2.054154902739911748e+00,1.373915533689559432e+00,1.830096044652261167e+00,-7.823499558495415229e+00
-7.362215818367178422e+00,2.054154902739911748e+00,1.453157835922172403e+00,1.339596044652261231e+00,-7.593645445948669526e+00
-7.259508073230183101e+00,2.054154902739911748e+00,1.507875138154785466e+00,8.490960446522612948e-01,-7.390467169968095718e+00
-7.156800328093187780e+00,2.054154902739911748e+00,1.538067440387398621e+00,3.585960446522613032e-01,-7.236212917896570396e+00
-7.054092582956192459e+00,2.054154902739911748e+00,1.543734742620011646e+00,-1.319039553477386884e-01,-7.144536656361713867e+00
-6.951384837819197138e+00,2.054154902739911748e+00,1.524877044852624763e+00,-6.224039553477387354e-01,-6.995251316877764580e+00
-6.848677092682201817e+00,2.054154902739911748e+00,1.481494347085237751e+00,-1.112903955347738671e+00,-6.826171518776831704e+00
-6.745969347545206496e+00,2.054154902739911748e+00,1.413586649317850830e+00,-1.603403955347738608e+00,-6.733502400011255773e+00
-6.643261602408211175e+00,2.054154902739911748e+00,1.321153951550464001e+00,-2.093903955347738766e+00,-6.453727388933684139e+00
-6.540553857271215854e+00,2.054154902739911748e+00,1.204196253783077042e+00,-2.584403955347738702e+00,-6.335056499443784794e+00
-6.437846112134220533e+00,2.054154902739911748e+00,1.062713556015690175e+00,-3.074903955347738638e+00,-6.239591569983013564e+00
-6.335138366997225212e+00,2.038330441239573965e+00,8.967058582483031781e-01,-3.516538183021888475e+00,-6.077226400246057203e+00
-6.237728742245166380e+00,1.828477102328596837e+00,7.257924650078627637e-01,-3.167934656443781805e+00,-6.077226400246057203e+00
-6.152765544295059286e+00,1.571153981379306064e+00,5.891306680547946373e-01,-2.175468585389988885e+00,-6.077226400246057203e+00
-6.078818772219690025e+00,1.427573760658888524e+00,5.208042393667745573e-01,-4.967107210738981316e-01,-6.077226400246057203e+00
-6.005007074070788597e+00,1.574366323193866934e+00,5.406983405971212964e-01,1.267348513936042531e+00,-6.077226400246057203e+00
-5.917019848390517645e+00,1.964148628441010347e+00,6.455375325503505124e-01,2.821677963166484115e+00,-6.077226400246057203e+00
-5.809851930182018620e+00,2.295109514705911735e+00,8.069861340410876549e-01,3.486193057013365681e+00,-6.077226400246057203e+00
-5.690972353063738609e+00,2.415502144344034985e+00,9.809638608259554360e-01,3.338391119425581088e+00,-6.053268009863147725e+00
-5.570197245846537193e+00,2.415502144344034985e+00,1.135620916797234425e+00,2.847891119425581152e+00,-5.905955579534175826e+00
-5.449422138629335777e+00,2.415502144344034985e+00,1.265752972768513507e+00,2.357391119425581216e+00,-5.821734833074941662e+00
-5.328647031412134361e+00,2.415502144344034985e+00,1.371360028739792458e+00,1.866891119425581280e+00,-5.602613317900274836e+00
-5.207871924194932944e+00,2.415502144344034985e+00,1.452442084711071502e+00,1.376391119425581344e+00,-5.455826387574402858e+00
-5.087096816977731528e+00,2.415502144344034985e+00,1.508999140682350637e+00,8.858911194255814081e-01,-5.363656649042162883e+00
-4.966321709760530112e+00,2.415502144344034985e+00,1.541031196653629642e+00,3.953911194255814165e-01,-5.133044075941406881e+00
-4.845546602543328696e+00,2.415502144344034985e+00,1.548538252624908740e+00,-9.510888057441857502e-02,-4.915086308715519436e+00
-4.724771495326127280e+00,2.415502144344034985e+00,1.531520308596187707e+00,-5.856088805744186221e-01,-4.745569804571006856e+00
-4.603996388108925863e+00,2.415502144344034985e+00,1.489977364567466767e+00,-1.076108880574418558e+00,-4.606149775533054047e+00
-4.483221280891724447e+00,2.415502144344034985e+00,1.423909420538745918e+00,-1.566608880574418494e+00,-4.365491996922455264e+00
-4.362446173674523031e+00,2.415502144344034985e+00,1.333316476510024939e+00,-2.057108880574418652e+00,-4.161455760431190143e+00
-4.241671066457321615e+00,2.415502144344034985e+00,1.218198532481304053e+00,-2.547608880574418588e+00,-4.050128027767059713e+00
-4.120895959240120199e+00,2.415502144344034985e+00,1.078555588452583036e+00,-3.038108880574418524e+00,-3.795932847045292657e+00
-4.000120852022918783e+00,2.405304302711856135e+00,9.143876444238621115e-01,-3.501653427764528370e+00,-3.677812026164673398e+00
-3.883473503114147185e+00,2.217398552986880489e+00,7.383022423144484092e-01,-3.381561705766514159e+00,-3.677812026164673398e+00
-3.780706194362856376e+00,1.887215167753909295e+00,5.902463251300194003e-01,-2.403013411550443124e+00,-3.677812026164673398e+00
