3.581171273831996738e-01,-2.738340256908510795e-01,-2.261001359108648356e-01
2.414085997084635948e-01,3.348516850127731814e-01,-6.903973603757787014e-01
1.051737538087330892e-01,3.081747771584698592e-01,8.675743633293980794e-02
-8.373499194164965020e-01,-7.637269466549451158e-01,2.438381048131260664e-01
-8.024969034887632913e-02,5.417098975136248606e-01,-2.506915918806956189e-01
5.236819838073902833e-01,5.109514211907260073e-01,1.020885697443553841e+00
1.677039216320596049e+00,-5.458576840746418579e-01,-1.798397336459122142e-01
2.650680724923383247e-01,-6.013274226165526287e-02,-9.722129622911809821e-02
8.350281527902575496e-01,-6.827727685169185934e-01,4.479291072727498157e-01
-3.753866047911151305e-01,-6.858082439133477148e-01,2.379712781092563900e-01
2.508399935366515954e-01,-4.266962315283396867e-01,-1.400772655455497340e+00
-3.675449199287563751e-01,2.324302874133941099e-01,-2.899423410738127815e-01
-1.910068785710860584e-01,-8.947294633649980344e-01,1.151467215949458112e+00
3.815121407969197520e-01,5.817428732649195799e-01,-1.994938957302493376e-01
-1.065752384657127738e+00,2.046441985306365119e+00,-1.668712270271812681e+00
1.324996572280141005e-01,1.220667108883487062e+00,1.438001159436868459e+00
-2.584268682507446346e+00,3.132669788293035995e-01,2.960934712991090123e-01
8.184942821849097161e-01,-1.299108404723395616e+00,-1.521624828411913377e+00
-3.525085430013294996e-01,1.790998374507044300e-01,1.355934666169122949e+00
1.359488747081173177e+00,1.740504618224573419e-01,-1.248586209709718897e+00
-1.793409487619113785e+00,1.652527863636116923e+00,-1.158202171464905561e+00
1.752843993557286373e+00,-1.220942445661490794e+00,1.696564547274880042e+00
-6.891673658216312948e-01,-1.002685707349640243e+00,-5.923539714840180270e-01
9.718749247609893560e-01,-1.066170834212649465e+00,-2.047793703425028422e+00
1.086841728155709896e+00,-9.258945804483618147e-01,4.129502435909696012e-01
2.648043113459870312e-01,-9.327470452406779744e-01,-7.082029897708902455e-02
1.229965895282961075e+00,9.723813867869213201e-02,-5.070134700525161797e-01
-1.382566957498924110e-01,1.354238086128502383e+00,2.179640183755314098e+00
-1.988075594740427388e+00,-1.138603956451120558e+00,-2.804380980030389825e-01
-9.201606515204646675e-01,2.028760986833636704e+00,1.181146417984566321e+00
-7.842309052041536166e-01,3.523477598739162553e-01,-1.617177521557648046e+00
9.404712314965106845e-01,-1.133590358401336706e+00,1.425822833314032589e+00
1.111047965783136915e+00,1.392626152713473786e+00,9.682106064446431848e-01
-3.251386146431816115e-01,-5.967257785108806001e-01,1.843181168488825739e+00
-1.133388710433849145e-01,6.084526877218935370e-01,-6.594307391980582800e-01
3.495354683751478175e-02,-1.861611856317667124e+00,-1.136291519183041610e+00
-2.304950177748211981e+00,2.219272918576586928e-01,-1.438315456915962298e-01
1.155428895066963335e+00,1.827819002966581396e-01,-1.004443112801709059e+00
1.459865566355578181e+00,-1.582639744020029049e+00,2.469054507625044970e+00
-5.836992422567957028e-01,1.027982333978538776e+00,5.899572528491141554e-01
-1.601991701447382233e-01,-5.078840598464801070e-01,8.017932956704645342e-01
1.127064187407159190e+00,2.769282356754194652e-01,-1.568784705676339541e+00
6.669172480428366967e-01,-9.277151857220892195e-01,-2.779256330383686358e+00
-2.134166942473521900e+00,-1.430180249800831749e-01,3.279283095012012761e-01
5.562167321195261582e-01,-4.573545922626465199e-01,-7.404376828388448128e-01
1.299074769096754123e+00,8.884216066571493098e-01,-3.524070481825772871e-01
1.664978518267082874e-01,-1.776698855894952800e+00,2.399494945601027940e+00
-2.729947176039682954e+00,-2.551462480745621431e+00,-1.572952557154927433e-02
-4.373645826833287287e-01,2.081166346275539425e+00,3.601120693974920961e+00
-1.797543720826535241e+00,4.128568416680905573e-01,-4.802910248301013318e-01
-2.395640015237066045e+00,4.477276593532467652e-01,-1.459456803613751463e-01
5.125664828236226045e-01,1.946287367119886591e+00,8.242848899698714815e-01
-6.204035876830230611e-01,2.010992208879759158e+00,-8.847171864068995584e-01
4.088403099951460007e+00,-1.713061666472402544e+00,-1.035335773511729229e+00
2.083386388485623630e+00,-8.154991745197345265e-01,-2.255438293017965057e-01
1.128938929139685410e+00,-2.380019868993436649e+00,6.340543216733318665e-01
-6.876980789125485272e-01,2.355079257703032614e+00,-1.049927030643547088e+00
-1.898696201569160413e+00,-1.110524467422278283e+00,1.228159513651737811e+00
-2.929698065462076340e-01,5.056601382694841940e-01,6.381222271896822007e-02
-1.208497108061057590e+00,-1.397775430639709215e+00,4.848321484507043810e-01
2.606501979892120513e+00,-1.146444119927228833e+00,-7.630421078160923853e-01
-6.900157336280843268e-01,1.960544400956446331e+00,-1.953489776956152113e+00
-1.660025132951569837e+00,2.386743304895125206e+00,5.556615509665052688e-01
1.819244630439924570e-01,3.526414152731495166e-01,3.111577842990962406e-01
-4.731132733842695615e+00,-2.090764797757363347e+00,-1.375583795392841591e+00
-3.091123617123842759e+00,-1.615457066795564112e+00,-1.590312123146297107e+00
-7.162273501690259447e-01,-2.440592926145548347e+00,1.133812572434694133e+00
-1.544099600225897984e+00,1.618837291772505571e+00,7.256923315995124080e-01
-6.842410179115765434e-01,-1.082993364906263273e-01,1.156006321060516040e+00
2.099309601398388070e-01,3.916735533180770723e-02,2.525930996995825240e+00
5.703402631472024309e-01,-5.899281582309943150e-01,6.071702661139493085e-01
-1.674401910388737091e+00,1.546749551828475067e+00,7.948491913974568002e-01
-1.445922741394212396e+00,-1.268201097306930425e+00,-1.731249857223284394e+00
-1.651073426653973275e+00,4.623473678507764584e-01,1.609802500018818971e+00
1.038966241505879351e+00,-2.507219658811180030e-01,-1.634355074142891606e+00
-1.063970074150845990e+00,7.467088368209584548e-01,-3.166857702391409068e-01
4.723212168120127230e-01,-1.579689378778101450e+00,1.993100578285752489e-01
1.584542249995625207e-01,-8.540093993261901328e-01,-1.260103618160788308e+00
-8.894318162006609185e-01,4.617801511156081062e+00,7.264900875221760312e-01
4.957289091195430375e-01,2.565583194608194173e-01,1.742728878203689380e+00
3.130575550895263737e-01,-1.561634358397866018e+00,3.118522254179600384e-01
1.525736501142051393e+00,-1.704953246685551260e+00,-1.543627838989980239e+00
-5.517329044216482403e-01,-3.209969652974180576e+00,3.829417188881567569e-01
-1.051100992134854861e+00,1.434436241835631787e+00,-1.903218087607625675e+00
-7.907743946039578198e-01,-1.886368060589799445e+00,2.675536038536170835e+00
-1.155697511639014463e+00,-3.216374920252243363e+00,-1.261791325991702406e+00
-1.318974621584805940e+00,2.801256889437969466e+00,-3.291945203741657444e+00
2.151479687111874206e+00,2.439741708989101809e+00,-1.287913183782834370e+00
1.404259664442812250e+00,9.762810682990964439e-01,4.933336043538418814e-01
-2.193819374447118165e+00,-9.198459201477104941e-04,-9.659216117298869975e-01
-6.360035621674383632e-01,-1.802432624564932029e+00,-1.746916609320111169e+00
4.599456587687128506e-01,1.361753229877947780e+00,-2.301661748244362427e-01
1.339245872949307303e+00,-1.618327048661765799e+00,1.852871275133096018e+00
6.018789250756829468e+00,-2.608526798618718168e+00,1.614945437560117991e+00
1.146583031032834876e+00,-1.452018535926633547e+00,1.998845219883744084e+00
-3.109515988747815651e+00,8.743198365795900040e-01,1.740297777921258948e+00
-1.375865324762484687e-02,-1.193763047548263678e+00,5.494928427478456001e-01
6.758760596628997641e-01,4.426033363004688304e-01,-4.494932400308936371e-01
4.721694719140430152e-01,5.196649372193061778e-01,-5.688854826807205889e-01
-3.282904186766245624e-01,3.703933855288902510e+00,-1.798551521798786634e+00
-3.471166887348983154e-01,-2.196956450924880677e+00,3.001152737350648358e+00
1.402187581046969722e+00,1.106151171368208730e-01,-2.322101933686136377e+00
1.988183006670747988e+00,1.958599284580640365e+00,-7.339613503989931287e-01
-1.741788876566080502e+00,8.448848347291182392e-01,-7.355207070053776386e-01
-4.483522442002409569e+00,-2.180327756866546007e+00,-1.727731929357474883e+00
-2.405769642107993267e+00,2.369017077885665845e+00,-2.220644602502484855e+00
-1.937840867052531779e+00,5.596787255648139059e-01,-3.012653128262236635e+00
-1.823271481225714030e+00,-3.557748711746949732e-02,-2.958197676068391235e+00
7.047930259303776257e-01,6.167220798625112632e-01,3.702697229858737504e+00
3.615962366350348178e-01,3.323935855583817656e+00,2.379565704935165393e-01
-2.214333135691512133e+00,-6.792010472233757090e-01,-2.280843648641894816e+00
1.565065089312714708e+00,3.260383660071655143e+00,-2.956640798563326733e+00
-6.387607957437275719e-01,5.464513090397324357e-02,-1.503709498792634047e+00
-7.411281716884732251e-02,8.919011283875839524e-01,-1.020862095293424643e+00
4.753172043029632032e-01,7.206095014756147554e-01,1.296207262877320798e-01
1.352360067258326914e-01,-4.607334828819233952e-01,1.773723246590776403e+00
-5.061236511439827446e+00,-5.322568767566691061e-01,-5.218396458673391081e-01
-1.080269582316258914e+00,-7.447581131468913318e-01,2.023287225880905815e+00
6.654614840930632269e+00,4.240526774136364474e-01,-1.968102864583086031e+00
-1.396969820418429153e-01,4.299509581720855067e+00,1.564607754986113708e+00
-9.364132430046152589e-01,3.098110128638201788e-01,-1.412984623279561092e+00
2.418870749534222320e+00,-1.958810297764246755e+00,2.590204139301382824e+00
-1.669282005268887037e+00,-4.520215013368558687e-01,-2.484915077581186793e+00
-9.405464567073298365e-01,-1.509997240078599923e+00,-2.285219395961892719e+00
-1.823634067205826215e+00,1.590127306715094280e+00,-1.988678724899499484e+00
-3.077038054610858886e+00,-2.999617151411090088e+00,6.674188971187271502e-01
1.084780985224942818e+00,-1.392145212873570070e+00,-9.921177289026160695e-01
1.461973081551254383e+00,-1.809426980320645528e+00,2.514589351179852716e+00
-1.260204204455107835e+00,3.786025889162221159e-01,2.537604657944708908e+00
-1.604897509367524178e+00,-6.709847858778639207e-01,1.343481463240561835e+00
-7.325686257379384614e-01,-2.484543596977570323e-01,-3.103260641656365948e+00
3.079218034548230620e-01,-1.379407349076123390e+00,1.425593841291461494e+00
1.100076128593934360e-01,2.141562699828649385e-01,3.769467977668678138e+00
-1.576560265155382001e-01,6.453128460387355103e-01,1.855012453458652288e+00
-1.805809246273899493e-01,2.274548791047986906e+00,1.766037689155470769e-01
2.196327573741691186e+00,-2.509515934151081429e-01,-2.415968472703800884e+00
-1.618340835105863240e+00,-1.365800484497165401e+00,1.768402519626262048e+00
6.959717622442327389e-01,4.626200373703033719e+00,3.416973513406798002e+00
1.414581579966488478e+00,-1.605006646477105337e+00,-1.356039960911119557e+00
5.976199055760343937e-01,-1.472766841836226082e+00,1.549532700795043239e+00
4.985052774454543090e-01,1.727863544981334543e-01,-1.919584757969626354e+00
3.104595026506361766e+00,2.753828691997799449e+00,5.535072504662174042e-01
-2.567410141530580336e+00,6.425754142574918726e-01,-1.227694116543199598e+00
-1.029143676501619753e+00,-1.850784473986551770e+00,4.155204895014491306e+00
-1.758947739571977475e+00,-2.611751291175711032e+00,-2.461754608519970855e+00
9.124855644537568367e-01,-2.649357756861453694e+00,-2.815106818873295058e+00
-1.515946490635491584e+00,-5.020894451007431591e+00,-3.398199108493785925e+00
-8.094707889892432950e-01,-2.640771628902498946e+00,-3.424068140296253393e+00
8.145613801770466011e-01,1.317096249485568915e+00,-1.903152452876208045e+00
1.106263172006114237e+00,1.863320857451913337e+00,2.152919795175954665e+00
-1.621353075769043084e+00,-1.168929168875854518e+00,-4.247973361872254827e+00
3.705128103289458075e+00,-3.342135084587823268e+00,-1.166433684151569672e+00
-1.969754058096967242e+00,-3.378078147351458949e+00,1.010190934803028684e+00
-2.737842129720593931e+00,1.834087423208751177e+00,-6.459269152685634952e-01
-1.308751681804964706e+00,-9.003356001244091633e-01,1.077809401777854448e-01
3.017869186773441292e+00,3.148203763160908331e+00,-2.605725190471283703e+00
-2.171482129539887396e+00,-7.114853463606893857e-01,-3.516019146572662013e+00
-8.953372243286319421e-01,2.423743283175514573e+00,-8.800869541395154316e-01
-1.680954938653120179e+00,-3.472323466338103515e+00,4.805333738495742857e+00
3.145995983415467379e+00,2.572009501633402362e+00,2.100717578121985785e+00
-1.516021358522186890e+00,2.196636270695345949e+00,-2.181807065679529423e+00
-2.663799831781325511e-01,1.542876328380690332e+00,1.962405453395205335e+00
2.211214799284217103e-01,-1.370802735328116473e+00,-2.638432195779226719e-01
6.192469130659400411e-01,7.430549126735744858e-01,-1.442453889516621235e+00
-1.169297429096704866e+00,-6.340120624965662754e-01,-1.172398804853291843e+00
-3.331618027718243003e+00,-3.613601715056996011e-01,5.954008387180793616e-01
-8.541656996752471365e-01,-3.089407037741582762e-01,2.170656273984920670e+00
-2.036476578229990064e+00,1.210828470567429704e+00,1.278435334361722464e-01
4.259992061929433582e+00,2.229602897260177130e+00,-1.721755052413796783e+00
-1.518351241617631242e+00,1.272528626948100872e+00,2.324656830420373521e-01
-1.516879468802336595e+00,-1.689110285617857254e+00,1.555064728112379946e+00
1.819510600281959656e+00,1.776997806489456933e+00,1.070944902238388785e+00
2.753409109628184304e-01,-4.475235586643159236e-01,2.831996342688740398e-02
-1.162541025678837103e-02,2.476083041741840240e+00,1.595528346102509154e+00
1.004901902933142743e+00,2.968536949167459027e-01,-7.077402131341362646e-01
2.933598696616771528e-01,-1.114395628397502280e+00,3.818820028593708393e+00
-3.292012677969357259e+00,-6.670165108617664984e-01,2.089464667867098058e+00
1.871367211656409069e+00,1.456143231906670499e+00,1.824677593624442151e+00
-1.505914072238640822e+00,-3.545197742030979260e+00,1.436831342682677759e+00
6.759670150199850180e-01,1.846361494901934686e+00,-4.195402190751474358e-01
-3.291684762890820237e-01,-2.136679781416024326e+00,1.358003044621463706e+00
2.468297556247973201e+00,4.953287043834852521e-01,4.161737503448160957e+00
1.846102616716605471e+00,-7.481068361380671661e-01,-3.763817441372458550e+00
-1.094801054313969679e+00,3.913542236020311815e+00,1.965479903845069654e+00
-1.823539980276476458e+00,-3.452966516051206636e+00,-7.160058351119775732e-01
-1.899150419208571972e+00,-1.960301512058183926e+00,8.298830566516316454e-01
-1.583333578120975638e+00,-4.183275729965422740e-01,-4.283662162359417103e+00
1.561789487636082996e-01,-3.137787135313995890e+00,-7.336846305751096864e-01
5.072965612734239294e-01,-9.075830419924320047e-01,8.286998241668249721e-01
1.204673415554890492e-01,1.423936311613450911e+00,3.361846790891685810e+00
-3.334136272161296599e-01,-3.191516802029540578e+00,1.370182008486084957e-01
-8.861202171131764560e-01,-3.604113470984030787e+00,-2.302053733134754587e+00
-1.055651399788909872e+00,2.406128206119077184e+00,-1.119756170510142645e+00
